"","X","participant","ProlificParticipantID","font","crowdingDistance_Left","crowdingDistance_Right","questSD_Left","questSD_Right","CMFRT","CMMNT","readingSpeedMeanWPM","questMeanAtEndOfTrialsLoop","rsvpQuestSD","rsvpReadingSpeed","BTY","CMFRTOR","readingCorpus","readingPC","STAB_1","STAB_2","STAB_3","COMP_1","COMP_2","COMP_3","FONTS","AGE","ART","MUSIC","USE","SIMP","DYN_1","DYN_2","DYN_3","CLIKE_1","CLIKE_2","CLIKE_3","ABT","SEX","ARTIST","MUSICIAN","BC","MIN","DLIKE_1","DLIKE_2","DLIKE_3","CBEAUT_1","CBEAUT_2","CBEAUT_3","PROF","ARTYR","MUSICYR","CHALL","BEH","DBEUT_1","DBEUT_2","DBEUT_3","EDU","GRAPH","READ","ARTCHALL","COMP","ETHN","ABST","LATIN","PRED","SYM","MOD","RAD","SONG","PROB","crowdingBlock","rsvpBlock","readingBlock","cores","deviceBrowser","deviceBrowserVersion","deviceType","deviceSystem","screenSize","timestamp","fontGroup","count_Left","count_Right","logLRCrowdingDistance","logCrowdingDistance_Right","logCrowdingDistance_Left","logBouma","condition","Subcategory","perimetricComplexity","perimetricComplexityMin","perimetricComplexityMax","perimetricComplexitySD","perimetricComplexityWCapitals","NadineCategory","HannesCategory","LauraCategory","Category","Category2","xHeightToNominal","spacingToNominal"
"1470",1440,"KindSilverDove536","6754e27f2604dff18a382fe1","ScarletWood",0.34712673,0.28595835,0.062945425,0.047500182,5,"I like that font, I find it peaceful and easy on my eyes.",251.094649269599,-1.939013196,0.147118579,NA,2,4,"Colours.txt",0.8,"5","2","3",4,5,"5","Yes","36",2,7,7,6,"3","5",5,2,2,"2","How our brain and perception processes different fonts and different images and how our eyes move to view it.","Male","No","No",5,6,"2","2","2","2",2,"2","Sales Manager","0","0",5,7,"2","2","2","Some college",3,5,5,5,"White/Caucasian",2,1,"Maybe the year I was born or what fonts I'm used to seeing.",5,2,4,"They not like us by Kendrick Lamar, and AMG by Peso Pluma","No problems everything worked",29,14,31,20,"Chrome","131.0.0.0","desktop","Windows 10","2560,1440",2025-01-23 17:01:37.813,"C",33,34,-0.501604580160461,-0.543697217508711,-0.459511942812211,-1.20057458449648,"retest","",21.8791,12.7113,36.2848,5.5947,22.8075,"Text","Text","Display","Text","Sans Serif",0.59,0.54
"1471",40,"ActiveFireDove238","6756716c18e4d36105a4febe","Edwardian",6.960552775,3.144902198,0.044609981,0.055776144,2,"More difficult, especially at a fast pace",249.791647553237,-1.150874899,0.033359099,849.231606734906,7,5,"Beaver.txt",0.8,"4","2","2",4,5,"5","Yes","19",4,6,2,7,"3","2",4,5,5,"5","Eye coordination","Female","No","No",1,6,"3","2","3","4",5,"4","Early childhood development","1 semester, 1/4 of a year","0",6,5,"2","3","3","Associate degree (2-year)",2,4,2,3,"White/Caucasian",3,1,"When font is easier to read, I like it more.",4,2,3,"BMF SZA, Pink Skies Zach Bryan","No",29,10,41,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 11:19:06.177,"B",35,35,0.670125437346774,0.49760714404858,0.842643730644969,-0.0288445669892446,"test","Script",12.4718,9.9725,15.6452,1.4725,13.8503,"Script","Script","Script","Script","Script",0.36,0.29
"1472",41,"ActiveFireDove238","6756716c18e4d36105a4febe","Georgia",0.645263375,0.47591954,0.055782354,0.060244253,3,"Easy",279.381292971722,-1.240060598,0.032874656,1042.82599474897,NA,5,"Winter.txt",0.6,"4","2","2",4,5,"5","Yes","19",4,6,2,7,"3","2",4,5,5,"5","Eye coordination","Female","No","No",1,6,"3","2","3","4",5,"4","Early childhood development","1 semester, 1/4 of a year","0",6,5,"2","3","3","Associate degree (2-year)",2,4,2,3,"White/Caucasian",3,1,"When font is easier to read, I like it more.",4,2,3,"BMF SZA, Pink Skies Zach Bryan","No",29,10,41,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 11:19:06.177,"B",35,35,-0.256364724248957,-0.322466463850191,-0.190262984647722,-0.955334728584975,"test","Serif",14.4882,11.4929,18.0784,1.886,17.6329,"Text","Text","Text","Text","Serif",0.51,0.5
"1473",42,"ActiveFireDove238","6756716c18e4d36105a4febe","Museo",NA,0.308736935,0.683161812,0.048180938,4,"The easiest so far. Comforting",265.357569324665,-1.525681645,0.032190346,2012.94957299669,NA,3,"Desert.txt",0.6,"4","2","2",4,5,"5","Yes","19",4,6,2,7,"3","2",4,5,5,"5","Eye coordination","Female","No","No",1,6,"3","2","3","4",5,"4","Early childhood development","1 semester, 1/4 of a year","0",6,5,"2","3","3","Associate degree (2-year)",2,4,2,3,"White/Caucasian",3,1,"When font is easier to read, I like it more.",4,2,3,"BMF SZA, Pink Skies Zach Bryan","No",29,10,41,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 11:19:06.177,"B",35,35,NA,-0.510411411634984,NA,NA,"test","Sans Serif",15.4746,12.4446,19.7308,1.8676,17.5795,"Text","Text","Text","Text","Sans Serif",0.53,0.52
"1474",1465,"LoudFireBat308","6756716c18e4d36105a4febe","Edwardian",1.177694087,6.653346541,0.045595203,0.045624851,5,"It was more difficult to read",191.595628716701,-1.263172041,0.033740899,1099.82425046346,7,5,"Islands.txt",1,"5","2","1",3,4,"6","Yes","19",3,6,2,7,"3","2",4,3,5,"4","Hand eye coordination","Female","No","No",4,6,"3","2","3","4",3,"5","Early childhood educator","1/4 of a year","0",6,5,"2","3","4","Associate degree (2-year)",2,5,3,3,"White/Caucasian",3,1,"I am a simple person, so maybe one can predict that I like simple fonts.",2,2,4,"You make me feel like dancing, One Love","no",35,26,6,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 17:59:14.826,"B",35,35,0.447036319449564,0.8230401443576,0.0710324945415269,-0.251933684886455,"retest","Script",12.4718,9.9725,15.6452,1.4725,13.8503,"Script","Script","Script","Script","Script",0.36,0.29
"1475",1466,"LoudFireBat308","6756716c18e4d36105a4febe","Georgia",1.64654711,0.506690419,0.069063542,0.060196674,4,"I like it because its simple",224.931634230194,-1.307135724,0.032531102,1216.98990117747,NA,2,"Spiders.txt",1,"5","2","1",3,4,"6","Yes","19",3,6,2,7,"3","2",4,3,5,"4","Hand eye coordination","Female","No","No",4,6,"3","2","3","4",3,"5","Early childhood educator","1/4 of a year","0",6,5,"2","3","4","Associate degree (2-year)",2,5,3,3,"White/Caucasian",3,1,"I am a simple person, so maybe one can predict that I like simple fonts.",2,2,4,"You make me feel like dancing, One Love","no",35,26,6,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 17:59:14.826,"B",35,35,-0.0393415733520669,-0.295257307698219,0.216574160994086,-0.738311577688086,"retest","Serif",14.4882,11.4929,18.0784,1.886,17.6329,"Text","Text","Text","Text","Serif",0.51,0.5
"1476",1467,"LoudFireBat308","6756716c18e4d36105a4febe","Museo",0.351723113,0.412199089,0.045583945,0.046161736,5,"It was the easiest of them all",171.258316823495,-1.476254827,0.032860635,1796.41253733352,NA,4,"Colours.txt",0.8,"5","2","1",3,4,"6","Yes","19",3,6,2,7,"3","2",4,3,5,"4","Hand eye coordination","Female","No","No",4,6,"3","2","3","4",3,"5","Early childhood educator","1/4 of a year","0",6,5,"2","3","4","Associate degree (2-year)",2,5,3,3,"White/Caucasian",3,1,"I am a simple person, so maybe one can predict that I like simple fonts.",2,2,4,"You make me feel like dancing, One Love","no",35,26,6,8,"Chrome","132.0.0.0","desktop","OS X 10.15.7","1440,900",2025-01-22 17:59:14.826,"B",35,35,-0.419346032035113,-0.384892972388708,-0.453799091681518,-1.11831603637113,"retest","Sans Serif",15.4746,12.4446,19.7308,1.8676,17.5795,"Text","Text","Text","Text","Sans Serif",0.53,0.52
"1477",601,"CleverWhitePasta810","6759e0321b9522a674d5069f","Baskerville",0.541610018,0.633921016,0.055403096,0.047594967,6,"The font was easy and legible to read.",349.000259672812,-1.270120716,0.036380826,1117.56287533477,5,5,"Beaver.txt",0.6,"4","2","2",5,6,"6","Yes","21",7,7,4,4,"5","3",4,3,3,"3","I think this study was about how testing how well the human eye is able to percept different fonts and text in different sizes from slower to rapid speeds.","Female","Yes","No",6,4,"3","3","3","4",4,"3","College student","20","1",7,7,"2","3","4","Associate degree (2-year)",7,7,7,5,"Two or more",6,2,"I like fonts I can read and are pretty.",4,6,5,"Right now I really love ""Father and Son"" by Johnny Cash and Fiona Appla and ""Not"" by Big Thief.","No",41,24,14,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-22 13:27:02.125,"C",35,35,-0.23213908065969,-0.197964850087092,-0.266313311232288,-0.931109084995709,"test","Serif",12.9612,10.0157,16.7996,1.7726,15.6449,"Text","Text","Text","Text","Serif",0.44,0.46
"1478",602,"CleverWhitePasta810","6759e0321b9522a674d5069f","Rollerscript",5.357055406,10.79996894,0.076060201,0.051092513,5,"I was able to read the font. It was a little difficult because some curves were similar to other letters or seemed to get mixed up with each other.",NA,-1.144263782,0.03386409,836.40194174986,5,4,"Winter.txt",0.4,"4","2","2",5,6,"6","Yes","21",7,7,4,4,"5","3",4,3,3,"3","I think this study was about how testing how well the human eye is able to percept different fonts and text in different sizes from slower to rapid speeds.","Female","Yes","No",6,4,"3","3","3","4",4,"3","College student","20","1",7,7,"2","3","4","Associate degree (2-year)",7,7,7,5,"Two or more",6,2,"I like fonts I can read and are pretty.",4,6,5,"Right now I really love ""Father and Son"" by Johnny Cash and Fiona Appla and ""Not"" by Big Thief.","No",41,24,14,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-22 13:27:02.125,"C",35,35,0.881174322313109,1.03342250648639,0.728926138139824,0.18220431797709,"test","Hand lettering",30.1874,16.275,56.2756,9.7648,32.4904,"Script","Script","Script","Script","Script",0.49,0.46
"1479",603,"CleverWhitePasta810","6759e0321b9522a674d5069f","ScarletWood",0.848210999,0.861517257,0.046986654,0.050224319,6,"I could read and understand what I was looking at.",NA,-1.178017685,0.032623158,904.001050985839,3,4,"Desert.txt",0.4,"4","2","2",5,6,"6","Yes","21",7,7,4,4,"5","3",4,3,3,"3","I think this study was about how testing how well the human eye is able to percept different fonts and text in different sizes from slower to rapid speeds.","Female","Yes","No",6,4,"3","3","3","4",4,"3","College student","20","1",7,7,"2","3","4","Associate degree (2-year)",7,7,7,5,"Two or more",6,2,"I like fonts I can read and are pretty.",4,6,5,"Right now I really love ""Father and Son"" by Johnny Cash and Fiona Appla and ""Not"" by Big Thief.","No",41,24,14,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-22 13:27:02.125,"C",35,35,-0.0681160595093201,-0.0647360188023583,-0.0714961002162818,-0.767086063845339,"test","",21.8791,12.7113,36.2848,5.5947,22.8075,"Text","Text","Display","Text","Sans Serif",0.59,0.54
"1480",2050,"SunnyPurplePig463","6759e0321b9522a674d5069f","Baskerville",0.675301627,0.601562047,0.048755507,0.046558714,6,"It was nice and legible. I understood what it was I was reading.",NA,-1.157905326,0.033071201,863.090976977516,5,4,"Islands.txt",0,"6","4","2",5,6,"7","Yes","21",7,7,4,4,"5","4",3,4,4,"4","The study was about how quickly the brain is able to articulate different fonts and letters at different speeds and capacities.","Female","Yes","No",5,3,"3","3","3","3",4,"4","College student","20","1",6,6,"3","3","3","Associate degree (2-year)",6,7,6,6,"Two or more",5,1,"I like cool and different fonts that are still legible and can convey a message even without reading the text.",4,5,5,"Lately I've really liked ""Father and Son"" by Johnny Cash and Fiona Apple, and ""Not"" by Big Thief.","No",17,27,10,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-23 18:46:13.444,"C",35,35,-0.195610887725872,-0.220719571516175,-0.170502203935569,-0.894580892061891,"retest","Serif",12.9612,10.0157,16.7996,1.7726,15.6449,"Text","Text","Text","Text","Serif",0.44,0.46
"1481",2051,"SunnyPurplePig463","6759e0321b9522a674d5069f","Rollerscript",6.077781578,1.154865783,0.056892724,0.04901234,4,"Despite the font being very nice, it was a little harder to read because the curvature of the font will sometimes merge with other letters.",261.381572754705,-1.215159166,0.032810247,984.714689091192,5,5,"Spiders.txt",0.8,"6","4","2",5,6,"7","Yes","21",7,7,4,4,"5","4",3,4,4,"4","The study was about how quickly the brain is able to articulate different fonts and letters at different speeds and capacities.","Female","Yes","No",5,3,"3","3","3","3",4,"4","College student","20","1",6,6,"3","3","3","Associate degree (2-year)",6,7,6,6,"Two or more",5,1,"I like cool and different fonts that are still legible and can convey a message even without reading the text.",4,5,5,"Lately I've really liked ""Father and Son"" by Johnny Cash and Fiona Apple, and ""Not"" by Big Thief.","No",17,27,10,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-23 18:46:13.444,"C",35,35,0.42313830123199,0.0625315140207838,0.783745088443196,-0.275831703104029,"retest","Hand lettering",30.1874,16.275,56.2756,9.7648,32.4904,"Script","Script","Script","Script","Script",0.49,0.46
"1482",2052,"SunnyPurplePig463","6759e0321b9522a674d5069f","ScarletWood",0.51536998,0.829881209,0.052820075,0.0494487,5,"The text was nice and legible, despite me thinking the font is a bit ugly.",363.940566483601,-1.250914401,0.033167857,1069.21649821636,3,5,"Colours.txt",0.6,"6","4","2",5,6,"7","Yes","21",7,7,4,4,"5","4",3,4,4,"4","The study was about how quickly the brain is able to articulate different fonts and letters at different speeds and capacities.","Female","Yes","No",5,3,"3","3","3","3",4,"4","College student","20","1",6,6,"3","3","3","Associate degree (2-year)",6,7,6,6,"Two or more",5,1,"I like cool and different fonts that are still legible and can convey a message even without reading the text.",4,5,5,"Lately I've really liked ""Father and Son"" by Johnny Cash and Fiona Apple, and ""Not"" by Big Thief.","No",17,27,10,12,"Chrome","131.0.0.0","desktop","Windows 10","1920,1080",2025-01-23 18:46:13.444,"C",35,35,-0.184432475739577,-0.0809840690311499,-0.287880882448004,-0.883402480075596,"retest","",21.8791,12.7113,36.2848,5.5947,22.8075,"Text","Text","Display","Text","Sans Serif",0.59,0.54
"1483",1708,"NiceWhiteSeal014","675a64a99571ac3d874a9f70","Agoesa",7.096103017,18.93711906,0.046858619,0.049075242,3,"Unpleasant and uclear",173.101057358959,-0.436600411,0.036402984,163.965191801756,7,2,"Beaver.txt",1,"5","3","1",3,6,"7","Yes","48",5,4,2,7,"2","5",7,5,5,"5","Impact of used font on information comprehension","Male","No","No",5,7,"3","4","6","4",4,"4","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,6,4,"White/Caucasian",2,2,"yes, I like reading fast and need a clear font",6,3,4,"Yesterday and New York, New York","no",41,32,40,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 16:57:49.312,"G",34,32,1.06416691067187,1.27731390964551,0.851019911698231,0.365196906335853,"test","",12.6747,10.0403,16.9394,1.9155,15.0383,"Display","Display","Display","Display","Display",0.52,0.56
"1484",1709,"NiceWhiteSeal014","675a64a99571ac3d874a9f70","LeMonde",4.957940645,5.580797898,0.047344668,0.045717131,6,"The fons was quite clear, it was not difficult to read",387.716119426904,-1.269393671,0.034408945,1115.69354748882,3,4,"Winter.txt",1,"5","3","1",3,6,"7","Yes","48",5,4,2,7,"2","5",7,5,5,"5","Impact of used font on information comprehension","Male","No","No",5,7,"3","4","6","4",4,"4","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,6,4,"White/Caucasian",2,2,"yes, I like reading fast and need a clear font",6,3,4,"Yesterday and New York, New York","no",41,32,40,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 16:57:49.312,"G",33,35,0.720998809278902,0.746696295340054,0.69530132321775,0.0220288049428833,"test","Serif",21.6606,16.8901,27.4514,3.1093,24.3146,"Text","Text","Text","Text","Serif",0.52,0.49
"1485",1710,"NiceWhiteSeal014","675a64a99571ac3d874a9f70","ProximaNova",4.379922944,2.302021683,0.046208242,0.045416406,7,"Very clear and easy to understand font",297.695436577037,-1.140091392,0.033821312,828.404868165474,4,7,"Desert.txt",1,"5","3","1",3,6,"7","Yes","48",5,4,2,7,"2","5",7,5,5,"5","Impact of used font on information comprehension","Male","No","No",5,7,"3","4","6","4",4,"4","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,6,4,"White/Caucasian",2,2,"yes, I like reading fast and need a clear font",6,3,4,"Yesterday and New York, New York","no",41,32,40,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 16:57:49.312,"G",35,35,0.501787940004165,0.362109409981393,0.641466470026937,-0.197182064331854,"test","Sans Serif",18.3678,14.212,23.1943,2.3854,19.6758,"Text","Text","Text","Text","Sans Serif",0.51,0.49
"1486",262,"BoldWhiteLion964","675a64a99571ac3d874a9f70","Agoesa",NA,24.89520877,0.112184852,0.055608818,1,"very vague and hard to read font",200.267630378779,-0.958722122,0.034951731,545.598757197544,5,3,"Islands.txt",1,"5","3","1",3,5,"6","Yes","48",3,4,3,7,"3","5",7,4,4,"4","Understanding how different fonts allow to compehend information","Male","No","No",5,7,"2","4","6","4",3,"3","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,7,4,"White/Caucasian",2,2,"I read fast and like to have a clear font",6,3,3,"Yesterday and New York, New York","no",35,14,10,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 18:23:07.462,"G",35,32,NA,1.39611577259898,NA,NA,"retest","",12.6747,10.0403,16.9394,1.9155,15.0383,"Display","Display","Display","Display","Display",0.52,0.56
"1487",263,"BoldWhiteLion964","675a64a99571ac3d874a9f70","LeMonde",3.700490462,NA,0.046641016,0.189298048,6,"quite clear and understandable, easy to read",830.391111204714,-1.334589589,0.032832282,1296.40542395599,3,6,"Spiders.txt",1,"5","3","1",3,5,"6","Yes","48",3,4,3,7,"3","5",7,4,4,"4","Understanding how different fonts allow to compehend information","Male","No","No",5,7,"2","4","6","4",3,"3","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,7,4,"White/Caucasian",2,2,"I read fast and like to have a clear font",6,3,3,"Yesterday and New York, New York","no",35,14,10,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 18:23:07.462,"G",35,34,NA,NA,0.568259289154495,NA,"retest","Serif",21.6606,16.8901,27.4514,3.1093,24.3146,"Text","Text","Text","Text","Serif",0.52,0.49
"1488",264,"BoldWhiteLion964","675a64a99571ac3d874a9f70","ProximaNova",2.237362816,3.590031777,0.046972311,0.073976326,6,"Very clear and understandable font",317.906058759637,-1.241802812,0.036716931,1047.01779360299,4,7,"Colours.txt",0.8,"5","3","1",3,5,"6","Yes","48",3,4,3,7,"3","5",7,4,4,"4","Understanding how different fonts allow to compehend information","Male","No","No",5,7,"2","4","6","4",3,"3","translator","0","0",7,3,"3","3","5","Graduate degree",1,7,7,4,"White/Caucasian",2,2,"I read fast and like to have a clear font",6,3,3,"Yesterday and New York, New York","no",35,14,10,16,"Chrome","131.0.0.0","desktop","Windows 10","1942,1093",2025-01-23 18:23:07.462,"G",35,35,0.452417354375875,0.555098292732824,0.349736416018926,-0.246552649960144,"retest","Sans Serif",18.3678,14.212,23.1943,2.3854,19.6758,"Text","Text","Text","Text","Sans Serif",0.51,0.49
"1489",1771,"RealGrayWhale200","675a872930359ddc6902c712","Agoesa",8.304348913,9.257308224,0.045181132,0.045894169,3,"very hard",NA,-0.881383683,0.033685084,456.598976217374,1,6,"Beaver.txt",0.4,"5","7","4",4,5,"6","Yes","26",6,7,7,7,"3","4",6,6,3,"6","different texts and images","Male","No","Yes",7,7,"6","3","7","4",4,"4","recovery specialist","2","6",7,7,"4","2","7","Some college",4,7,7,7,"African-American",6,3,"simplicity is a virtue",7,5,6,"the star room by mac miller and the art of storytelling by outkast and slick rick","not really",17,14,6,8,"Chrome","132.0.0.0","desktop","Windows 10","1536,864",2025-01-22 12:54:48.496,"G",35,35,0.942895155983836,0.966484723894988,0.919305588072685,0.243925151647817,"test","",12.6747,10.0403,16.9394,1.9155,15.0383,"Display","Display","Display","Display","Display",0.52,0.56
"1490",1772,"RealGrayWhale200","675a872930359ddc6902c712","LeMonde",1.782901845,6.259876123,0.050414006,0.057205041,2,"super slow",252.801633981355,-1.216785698,0.033287822,988.409585244064,2,5,"Winter.txt",0.6,"5","7","4",4,5,"6","Yes","26",6,7,7,7,"3","4",6,6,3,"6","different texts and images","Male","No","Yes",7,7,"6","3","7","4",4,"4","recovery specialist","2","6",7,7,"4","2","7","Some college",4,7,7,7,"African-American",6,3,"simplicity is a virtue",7,5,6,"the star room by mac miller and the art of storytelling by outkast and slick rick","not really",17,14,6,8,"Chrome","132.0.0.0","desktop","Windows 10","1536,864",2025-01-22 12:54:48.496,"G",35,35,0.523846586709672,0.796565739020358,0.251127434398986,-0.175123417626347,"test","Serif",21.6606,16.8901,27.4514,3.1093,24.3146,"Text","Text","Text","Text","Serif",0.52,0.49
